customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,SatisfactionScore,NumSupportTickets,LatePaymentsCount,AvgDownloadGB,AvgUploadGB,ContractRenews,DiscountApplied,AppLoginsPerMonth,IsMultiProduct,EstimatedIncome
CUST-02966,Female,1,No,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.35,672.7,No,30,5,4,1,43.14,2.37,3,20,15,0,84542.47
CUST-02967,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,113.75,6561.25,No,49,3,1,0,88.96,8.08,2,10,4,1,52602.1
CUST-02968,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,No,48,4,2,0,23.68,24.12,0,5,12,1,86571.81
CUST-02969,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.3,7337.55,No,33,4,0,2,118.38,19.08,3,15,2,1,55032.98
CUST-02970,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.25,331.9,Yes,49,4,1,1,97.39,33.78,1,5,4,1,91569.92
CUST-02971,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,5194.05,No,49,5,3,0,38.25,24.71,0,20,0,1,92676.7
CUST-02972,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.25,4478.85,No,51,4,3,0,90.16,38.63,1,5,14,0,15549.82
CUST-02973,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,6283.3,Yes,28,5,0,1,20.62,34.35,1,10,22,1,47791.79
CUST-02974,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.5,2659.4,Yes,27,5,2,0,80.15,14.27,2,0,1,1,90422.68
CUST-02975,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.65,196.9,No,32,3,1,1,11.86,33.53,2,20,20,1,16185.18
CUST-02976,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.1,439.2,No,34,1,1,1,43.34,34.93,4,20,25,0,23677.06
CUST-02977,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,No,57,5,4,0,117.52,38.82,0,20,13,0,51629.59
CUST-02978,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.95,2107.15,No,35,2,0,3,18.91,1.49,3,10,17,1,98329.63
CUST-02979,Male,1,No,No,57,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,53.5,3035.8,No,26,4,0,2,73.7,35.12,2,5,23,1,93826.79
CUST-02980,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1866.45,No,42,2,0,0,13.12,3.73,0,20,2,0,64730.23
CUST-02981,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1430.95,No,57,4,1,0,81.98,21.6,2,15,0,0,36471.0
CUST-02982,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.85,1071.6,No,31,3,3,0,37.05,17.17,3,20,21,0,69547.72
CUST-02983,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,6457.15,No,42,5,1,0,40.65,36.88,2,5,14,1,42444.49
CUST-02984,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.0,684.05,No,67,1,2,0,43.85,16.8,4,5,10,0,70539.74
CUST-02985,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.2,3914.05,No,39,5,1,0,28.59,24.25,0,15,15,1,29398.82
CUST-02986,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.05,3842.6,No,69,4,0,0,113.29,27.98,0,0,28,1,66153.01
CUST-02987,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,670.35,No,47,1,3,0,109.17,1.74,1,20,13,0,73789.57
CUST-02988,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.65,7880.25,No,37,5,2,0,105.05,24.05,4,5,23,1,75732.76
CUST-02989,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.2,19.2,No,38,1,2,0,17.24,21.2,2,15,6,0,98052.46
CUST-02990,Male,0,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,33.9,298.45,Yes,61,4,1,0,31.85,24.17,1,15,5,0,17232.07
CUST-02991,Female,1,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.0,3371.75,No,49,3,0,0,75.41,3.95,2,10,20,1,21575.93
CUST-02992,Male,0,No,No,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,34.0,442.45,No,68,3,2,2,116.59,3.17,4,5,23,0,66437.27
CUST-02993,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,20.4,No,63,5,2,0,74.55,7.92,1,5,25,0,56015.27
CUST-02994,Male,0,Yes,No,62,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.6,2345.55,No,66,2,2,2,42.62,34.91,3,5,14,0,68458.58
CUST-02995,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.25,25.25,No,38,4,1,0,99.0,14.9,0,10,13,0,73963.0
CUST-02996,Female,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.6,1156.35,No,52,5,2,1,20.57,17.93,4,15,19,1,17921.37
CUST-02997,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.95,6143.15,Yes,49,5,2,0,106.4,16.22,4,15,6,1,56011.07
CUST-02998,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,144.8,No,47,3,1,1,117.09,28.86,2,0,17,1,57248.6
CUST-02999,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,414.95,No,56,1,3,0,116.28,11.12,3,15,8,0,67805.26
CUST-03000,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.45,1059.55,Yes,66,4,4,2,21.99,3.67,3,5,23,1,45466.51
CUST-03001,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,181.8,No,29,1,0,0,68.2,15.75,4,10,11,0,20784.28
CUST-03002,Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,81.7,2212.55,No,58,4,4,0,72.27,29.39,4,0,27,1,42440.07
CUST-03003,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.5,2180.55,Yes,64,2,1,0,27.42,36.68,0,15,19,1,33510.2
CUST-03004,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.15,89.15,Yes,35,3,4,1,67.88,2.98,3,10,28,1,81838.09
CUST-03005,Female,1,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,459.95,No,38,2,2,2,79.35,32.61,4,20,6,0,89773.44
CUST-03006,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1036.75,Yes,30,5,5,0,42.83,3.58,0,15,16,1,29770.07
CUST-03007,Female,1,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,2276.95,Yes,38,3,2,1,41.3,13.9,2,10,20,1,66789.34
CUST-03008,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,211.95,No,25,5,0,1,11.93,1.87,3,5,17,0,32080.84
CUST-03009,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.0,25,No,63,2,2,1,115.03,36.55,1,20,29,0,85718.55
CUST-03010,Male,1,No,Yes,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.45,3162.65,No,57,4,3,1,97.42,28.56,1,0,17,1,80595.91
CUST-03011,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,210.65,No,63,5,2,0,92.34,15.4,4,0,17,0,64459.19
CUST-03012,Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),65.65,3566.7,No,24,1,1,0,7.5,15.72,4,5,1,1,41976.86
CUST-03013,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.0,2080.1,No,40,4,1,1,76.8,25.95,0,10,4,1,98562.41
CUST-03014,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,4040.2,No,61,4,3,0,25.77,4.5,4,20,3,1,69945.91
CUST-03015,Male,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,86.75,5186,No,49,2,2,1,81.1,6.66,4,15,16,1,77793.46
CUST-03016,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,196.15,Yes,28,2,3,1,76.43,34.04,0,5,10,1,89839.07
CUST-03017,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.5,1087.45,No,39,3,5,1,102.97,8.89,1,5,5,1,85017.09
CUST-03018,Male,1,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1672.15,No,39,3,1,0,34.37,29.34,0,5,2,0,84775.82
CUST-03019,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1206.05,Yes,60,1,1,0,8.16,9.81,3,5,7,1,36597.1
CUST-03020,Male,0,No,Yes,33,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),34.05,1113.95,No,42,4,3,0,110.12,4.44,3,15,1,0,41853.92
CUST-03021,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,107.05,No,39,1,2,2,109.49,36.1,4,5,23,0,48365.77
CUST-03022,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,38.15,No,45,1,2,0,57.42,36.17,4,0,21,0,92925.16
CUST-03023,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,No,46,2,2,0,13.98,24.61,1,0,4,1,19864.93
CUST-03024,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,184.1,No,30,1,1,0,62.27,19.02,1,5,9,0,37028.82
CUST-03025,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.3,1688.9,No,35,1,5,0,65.26,22.56,2,10,5,0,52644.56
CUST-03026,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.95,1378.25,Yes,19,5,0,0,99.5,16.92,3,0,12,1,75784.67
CUST-03027,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.7,137.6,No,46,3,2,0,87.47,30.53,3,20,5,0,28784.14
CUST-03028,Male,0,No,No,5,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,43.25,219,Yes,38,3,2,0,13.14,30.43,2,10,3,0,58136.5
CUST-03029,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),48.35,1067.15,Yes,32,4,1,2,86.11,32.94,2,5,0,1,43482.49
CUST-03030,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.55,79.55,Yes,69,3,0,1,20.61,21.39,3,15,1,1,33387.27
CUST-03031,Female,1,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,3444.85,Yes,44,4,0,1,15.29,32.25,4,10,15,1,20232.85
CUST-03032,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,369.05,No,67,5,1,0,50.84,7.07,3,20,7,0,84873.95
CUST-03033,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.8,7553.6,No,48,3,1,1,13.9,2.18,2,10,24,1,73189.07
CUST-03034,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,84.5,Yes,32,5,3,2,100.37,26.27,1,0,19,1,38878.7
CUST-03035,Female,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,1813.1,No,68,3,2,2,58.26,5.11,0,0,26,1,48080.15
CUST-03036,Male,0,No,No,67,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.35,3321.35,No,40,3,2,0,72.51,22.48,1,15,13,0,61587.88
CUST-03037,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,707.5,No,41,5,1,1,71.34,29.12,1,10,14,0,42304.79
CUST-03038,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,105.6,7112.15,No,61,1,1,0,117.48,16.88,2,15,7,1,30923.42
CUST-03039,Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.45,4641.1,No,30,1,3,0,110.31,2.71,3,10,9,0,32906.13
CUST-03040,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.6,7690.9,Yes,39,1,2,0,102.65,35.6,2,5,5,1,87306.78
CUST-03041,Male,0,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,60,1,0,1,49.08,2.69,2,10,26,1,56196.6
CUST-03042,Male,0,No,No,46,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.3,1380.1,Yes,54,3,2,1,21.69,36.29,4,10,16,0,55077.55
CUST-03043,Female,1,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,30.4,78.65,Yes,50,2,2,0,73.06,3.05,4,5,21,0,47946.23
CUST-03044,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,Yes,20,5,3,1,55.64,29.67,0,20,6,1,76429.16
CUST-03045,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.65,3094.65,No,36,2,1,0,30.94,37.07,4,0,13,1,85519.88
CUST-03046,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.3,6518.35,No,40,2,2,0,16.23,36.37,0,10,16,1,76248.06
CUST-03047,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.15,2585.95,Yes,46,4,1,0,55.15,35.84,1,15,10,1,56194.8
CUST-03048,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.45,82.7,No,47,1,2,0,79.85,35.44,1,5,27,1,32043.05
CUST-03049,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,58.85,Yes,56,3,3,0,76.92,20.91,2,20,24,0,61055.54
CUST-03050,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.4,425.9,Yes,61,1,2,0,94.0,22.75,1,0,21,1,76738.07
CUST-03051,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,No,64,1,1,3,58.65,25.17,4,0,7,1,50127.69
CUST-03052,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.05,2030.75,No,42,2,1,1,41.99,35.94,4,15,7,1,99220.78
CUST-03053,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.1,6700.05,No,54,4,1,0,66.95,33.69,4,20,28,1,94481.78
CUST-03054,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7,No,64,1,2,1,117.13,31.54,3,15,8,1,94277.98
CUST-03055,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.2,3678.3,Yes,25,5,2,0,10.19,27.35,4,0,0,1,65453.66
CUST-03056,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,No,59,5,4,1,65.8,25.12,2,10,12,1,61986.0
CUST-03057,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.6,411.15,No,33,1,3,0,42.87,36.98,2,5,21,0,60375.71
CUST-03058,Female,0,No,Yes,17,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,55.85,937.5,Yes,25,2,3,0,17.12,8.51,1,5,8,1,54890.7
CUST-03059,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.05,1559.15,No,18,2,2,0,54.99,8.52,0,15,7,0,28690.14
CUST-03060,Male,0,Yes,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),38.1,970.4,No,61,3,2,0,78.73,39.32,3,10,3,0,89527.07
CUST-03061,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,2483.5,Yes,22,4,1,0,65.74,22.57,0,0,20,1,84502.79
CUST-03062,Male,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,34.25,828.2,No,20,2,1,2,8.36,19.85,3,5,24,0,78139.2
CUST-03063,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3810.55,No,18,3,0,3,71.6,34.17,2,5,4,1,73642.25
CUST-03064,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.65,1493.2,No,21,5,0,2,31.68,34.14,2,15,8,1,54651.3
CUST-03065,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,45.8,No,57,5,3,3,44.27,7.89,3,20,16,1,99622.49
CUST-03066,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.75,777.3,No,52,5,0,0,40.9,7.77,1,5,25,1,52468.66
CUST-03067,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.4,556.35,Yes,49,1,3,1,103.73,32.02,4,15,8,1,37325.07
CUST-03068,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.4,4911.05,No,59,4,2,0,10.47,31.64,4,0,25,1,43353.06
CUST-03069,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,187.35,No,51,3,3,1,45.02,9.78,0,5,8,0,75791.02
CUST-03070,Female,0,No,No,6,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.95,307.6,No,60,4,3,1,50.4,33.82,2,15,5,0,40595.63
CUST-03071,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.5,4318.35,No,42,1,2,0,76.17,19.72,4,20,22,1,71833.63
CUST-03072,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,79.4,4820.55,No,27,3,0,0,95.73,19.33,2,10,21,1,75413.44
CUST-03073,Female,0,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.75,3038.55,No,38,3,2,0,88.68,39.44,2,5,19,0,91914.95
CUST-03074,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.45,2136.9,No,63,2,1,0,91.55,21.25,2,15,22,1,54078.8
CUST-03075,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,7472.15,No,56,4,1,2,27.12,6.34,4,10,26,1,56619.5
CUST-03076,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.25,389.1,Yes,44,4,1,2,109.85,11.93,4,20,1,1,20861.05
CUST-03077,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),53.3,2296.25,No,44,2,1,0,52.63,14.01,4,5,2,1,29920.16
CUST-03078,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.55,187.45,Yes,19,5,0,0,6.28,38.38,3,15,10,1,36461.58
CUST-03079,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.65,261.25,Yes,58,1,2,0,81.83,11.3,4,10,27,1,94230.93
CUST-03080,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,38.45,No,65,4,0,3,74.46,17.79,2,0,27,0,69476.55
CUST-03081,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.85,299.2,Yes,30,2,1,2,19.49,30.24,2,0,19,1,91688.04
CUST-03082,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),59.9,3043.6,No,26,3,2,1,115.38,11.69,0,15,2,1,41539.71
CUST-03083,Male,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.95,1506.4,No,69,2,3,1,69.58,28.36,1,10,8,0,43028.46
CUST-03084,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,163.7,No,53,5,3,1,58.97,9.09,3,0,12,0,57388.15
CUST-03085,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,Yes,39,1,0,0,50.78,10.46,0,5,19,1,71068.2
CUST-03086,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,1640,No,59,5,1,2,29.13,39.47,3,15,13,1,27503.71
CUST-03087,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.05,762.1,Yes,43,3,1,0,114.57,15.39,3,20,9,1,29714.66
CUST-03088,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,3846.35,No,29,3,0,0,85.75,29.46,2,5,16,1,83232.75
CUST-03089,Female,0,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5646.6,No,34,3,2,0,70.27,33.76,2,15,11,1,88316.43
CUST-03090,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.5,53.5,Yes,31,3,0,1,77.59,14.53,2,0,29,1,15585.98
CUST-03091,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,79.05,No,31,2,0,0,101.65,14.93,2,20,11,0,75319.08
CUST-03092,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.1,25.1,Yes,51,3,0,1,78.11,31.15,0,5,29,0,45465.71
CUST-03093,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.4,1516.6,No,37,3,2,1,18.18,24.67,1,10,23,1,44180.65
